Evershrike	SAME	The two texts describe identical game mechanics. The differences are purely terminological updates mandated by the Magic: The Gathering rules changes: 'converted mana cost' in TEXT A is the pre-2017/2
Evil Presents	SAME	The two texts describe identical game mechanics. The only differences are the typo 'starget' in TEXT A (clearly a typo for 'target') and minor spacing/punctuation variations. The core function—putting
Extinction Event	SAME	The only difference between the texts is the terminology used for the card's cost metric: 'converted mana cost' (TEXT A) versus 'mana value' (TEXT B). As per the instructions, this is a templating/era
Face to Face	SAME	The only difference between the texts is the change from 'that opponent' to 'that player' in the damage clause. In Magic: The Gathering, a 'target opponent' is by definition a player. The Oracle text 
Feed the Machine	SAME	The functional mechanics of the card are identical in both texts. Both texts establish the same trigger condition ('When you set this scheme in motion'), the same target ('target opponent'), and the '
Fatal Lore	SAME	The functional mechanics of both texts are identical. Both present a choice for an opponent between two options: (1) the controller draws three cards, or (2) the controller destroys up to two target *
False Dawn	SAME	The core functionality of the card is identical in both texts. Both versions establish two effects lasting until end of turn: (1) replacing the addition of colored mana with white mana, and (2) the 
Feeding Grounds	SAME	The functional difference between 'rolling {C}' and 'chaos ensues' is purely terminological. In Magic: The Gathering, 'chaos ensues' is the specific game term defined to mean 'you roll a die and the {
Fervent Champion	SAME	The two texts describe identical game mechanics. TEXT A uses the card name 'Fervent Champion' where TEXT B uses 'this creature', which is functionally equivalent in this context. The cost reduction is
Fields of Summer	SAME	The functional difference between 'roll {C}' and 'chaos ensues' is purely terminological. In Magic: The Gathering, 'chaos ensues' is the specific trigger condition for the Chaos mechanic, which is a d
Fiery Bombardment	SAME	The change from 'target creature or player' in TEXT A to 'any target' in TEXT B is a templating update to accommodate the introduction of planeswalkers as valid targets. Functionally, both texts allow
Fight or Flight	SAME	The two texts describe the exact same game effect. The differences are purely stylistic and grammatical: 'At the beginning of each opponent's combat' vs 'At the beginning of combat on each opponent's'
First Come, First Served	SAME	Both texts describe the exact same game mechanic: identifying the lowest collector number among all creatures that are currently attacking or blocking and granting first strike to all creatures that 
Flash	SAME	The only difference between the two texts is the phrase 'up to {2}' in TEXT A versus '{2}' in TEXT B. In the context of Magic: The Gathering rules, a cost reduction of 'up to {2}' where the player is 
Free-Range Chicken	SAME	Both texts describe the exact same game mechanics: an activated ability costing {1}{G} that rolls two six-sided dice. The conditions for the bonus (doubles) and the penalty (matching a previous total)
Flock of Rabid Sheep	SAME	The core function of the card remains identical between the two texts. Both require flipping X coins and creating a 2/2 green Sheep token for each win. The differences are purely cosmetic or templated
Framed!	DIFFERENT	The scope of the effect has changed. TEXT A applies to **all** permanents by the chosen artist, regardless of their current tapped/untapped state (implying a forced state change for all of them). TEXT
Form of the Squirrel	SAME	The functional mechanics are identical between the two texts. 'Comes into play' and 'enters' are equivalent. 'Put a token into play' and 'create a token' are equivalent. 'Leaves play' and 'leaves the'
Free-for-All	SAME	The functional mechanics are identical. Both texts describe: 1) A trigger upon the enchantment entering/exiting the battlefield that exiles/sets aside all creatures face down. 2) A recurring trigger (
From the Ashes	SAME	The two texts describe identical game mechanics. The differences are purely stylistic and grammatical: TEXT A uses 'his or her' while TEXT B uses the gender-neutral 'their', and TEXT B omits the word 
General Jarkeld	SAME	Both texts describe the same core function: tapping the card to swap the blockers of two attacking creatures during the declare blockers step. TEXT A is a simplified, pre-errata summary of the complex
Frontier Siege	SAME	The two texts describe identical game mechanics. The differences are purely stylistic and templating updates (e.g., 'enters the battlefield' vs 'enters', 'add {G}{G} to your mana pool' vs 'add {G}{G}^
Furnace Layer	SAME	The functional difference between 'Whenever you roll {K}' (Text A) and 'Whenever chaos ensues' (Text B) is purely terminological. In the context of the card 'Furnace Layer' (from the Un-set 'Unstable'
Gaze of the Gorgon	SAME	The only difference between the two texts is the timing specification: TEXT A says 'At end of combat' while TEXT B says 'At this turn's next end of combat'. In Magic: The Gathering rules, 'end of the'
Get a Life	SAME	The only difference between the two texts is the pronoun used to refer to the teammates ('his or her' vs. 'that player's'). As per the instructions, pronoun usage and gendered language are irrelevant.
Giant Fan	SAME	The functional difference between 'card' (Text A) and 'permanent' (Text B) is negligible in this specific context. While 'permanent' is technically broader (including lands, artifacts, etc.), the card
Ghosts of the Innocent	DIFFERENT	The scope of the effect changed. TEXT A applies only to 'creature or player', whereas TEXT B applies to 'permanent or player'. This change includes artifacts, enchantments, and lands in the effect's范围
Gilded Drake	SAME	The functional behavior is identical. Both texts describe a triggered ability that exchanges control of the creature with a target opponent's creature upon entering the battlefield. Both specify that 
Gerrymandering	SAME	Both texts describe the exact same sequence of events: 1) All lands are removed from the game (TEXT A: 'Remove all lands from play'; TEXT B: 'Exile all lands'). 2) The total pool of removed lands is '
Gifts Ungiven	SAME	The only difference is the addition of the word 'up to' in TEXT B. In Magic: The Gathering rules, a player is always permitted to choose fewer than the maximum number of objects allowed by a spell or 
Gimme Five	SAME	The only difference between the texts is the phrase 'silver-bordered game' in TEXT A versus 'Un-game' in TEXT B. In Magic: The Gathering, 'Un-games' are the official designation for silver-bordered (j
Glacial Ray	SAME	The only difference between the texts is the target definition: TEXT A says 'target creature or player' while TEXT B says 'any target'. In Magic: The Gathering, 'any target' is the current templating,
Glimmervoid Basin	SAME	The functional differences between the two texts are purely terminological and do not alter the game mechanics. Specifically: 1) 'Whenever you roll {C}' in Text A is the pre-errata wording for 'When a
Glyph of Doom	SAME	Both texts describe the exact same game effect: targeting a Wall and destroying all creatures blocked by it at the end of combat. The differences are purely templating (e.g., 'Choose target' vs. 'At'—
Goblin Charbelcher	SAME	The only difference between the two texts is the target restriction. TEXT A specifies 'target creature or player', while TEXT B specifies 'any target'. In Magic: The Gathering, 'any target' is a templ
Goblin Flotilla	SAME	The functional mechanics of the card are identical in both texts. The only differences are the explicit definition of 'Islandwalk' in TEXT B (which is a standard reminder text addition and does not a)
Godsend	SAME	The only difference between the two texts is the phrasing 'cast cards' in TEXT A versus 'cast spells' in TEXT B. In Magic: The Gathering rules, players cast spells, not cards (cards become spells when
Goblin Tutor	SAME	The core function of the card is identical in both texts: roll a die, fail on a 1, and search for a specific card type based on the result. The differences are purely cosmetic or due to rule updates: 
Golgothian Sylex	SAME	The functional scope of the ability is identical. TEXT A uses the phrase 'from the Antiquities expansion' as a shorthand for 'permanents with a name originally printed in the Antiquities expansion' (a
Grafdigger's Cage	SAME	Both texts establish the same two functional restrictions: (1) Creature cards cannot move from graveyards or libraries to the battlefield, and (2) Players cannot cast spells from those zones. The phr
Greater Morphling	SAME	The two texts describe identical game mechanics. The differences are purely cosmetic and fall under the ignored categories: Text A uses the card name 'Greater Morphling' while Text B uses the templing
Grand Ossuary	SAME	The functional mechanics of both texts are identical. The differences are purely terminological and templating updates consistent with Magic: The Gathering's Oracle text evolution: 'he or she' changed
Graphic Violence	SAME	The phrase 'creatures by the artist' in TEXT A is a clear, contextually obvious abbreviation of 'creatures with art by the artist' in TEXT B. In Magic: The Gathering, a creature card is defined by its
Grove of the Dreampods	SAME	The only difference between the two texts is the trigger condition for the second ability. TEXT A uses the phrase 'Whenever you roll {K}', while TEXT B uses 'Whenever chaos ensues'. In Magic: The Game
Guardian Angel	SAME	The functional difference between 'target creature or player' (Text A) and 'any target' (Text B) is purely a result of the comprehensive rules update that expanded the definition of 'target' to allow 
Grim Reminder	SAME	The differences between the two texts are purely stylistic or templating updates that do not alter the card's function. Specifically: 1) 'Card' vs 'Spell': In Magic rules, a nonland card on the stack,
Guardian Beast	SAME	The two texts describe identical game mechanics. The only differences are the substitution of 'Guardian Beast' with 'this creature' (a standard templating update for self-reference) and the phrasing '
Gus	SAME	The functional mechanics are identical. Both texts establish a trigger that places a +1/+1 counter on the creature for each game lost to an opponent since the player's last win against that specific (
Gyruda, Doom of Depths	SAME	The functional mechanics of the card are identical between the two texts. The differences are purely terminological updates mandated by the Magic: The Gathering rules changes (specifically the shift '
Haktos the Unscarred	SAME	The only difference between the texts is the terminology change from 'converted mana cost' (TEXT A) to 'mana value' (TEXT B). As per the instructions, this is a templating update where the two terms (
Harm's Way	SAME	The only difference is the target restriction: TEXT A specifies 'target creature or player' while TEXT B specifies 'any target'. Under current Magic: The Gathering rules, 'any target' is functionally 
Handcuffs	SAME	The functional mechanics are identical. Both texts establish a continuous condition where a specific player must keep their hands touching. If this condition is not met, the same two consequences are:
Halfdane	SAME	The only difference is the phrasing 'power and toughness become equal to' (Text A) versus 'change ... base power and toughness to' (Text B). In Magic: The Gathering rules, setting a creature's power/t
Havengul Lich	SAME	The only difference between the two texts is the pronoun used in the second sentence: TEXT A says 'Havengul Lich gains' while TEXT B says 'this creature gains'. In the context of the card's ability, '
Heartstone	SAME	Both texts describe the exact same functional effect: reducing the cost of activated abilities of creatures by {1}, with a floor preventing the cost from dropping below {1}. The difference between 'an
Hazduhr the Abbot	SAME	The only difference between the two texts is the name of the card itself ('Hazduhr the Abbot' vs 'Hazduhr'). In Magic: The Gathering rules, a card refers to itself by its full name or its shortened 't
Head to Head	SAME	The functional mechanics of the card are identical in both texts. Both texts describe the same process: the opponent looks at the top card, the active player asks up to six yes-or-no questions, the 70
Hedonist's Trove	SAME	The functional mechanics are identical. Both texts trigger on entering the battlefield, target an opponent's graveyard, exile all cards from it, and grant the controller permission to play lands and a
Herald of Leshrac	SAME	The two texts describe identical game mechanics. The differences are purely stylistic and grammatical, consistent with the 'Ignore' criteria: 'Herald of Leshrac' vs 'This creature' (referring to the e
Helm of Obedience	SAME	Both texts describe the exact same game mechanics: paying {X} and tapping to mill cards from an opponent's library until either X cards are milled or a creature card is milled. If a creature is milled
High Ground	SAME	The addition of 'each combat' in TEXT B is a clarification of the timing scope inherent to the ability in TEXT A. In Magic: The Gathering, a static ability granting a blocking bonus without a specific
Hibernation's End	SAME	The only difference between the two texts is the terminology change from 'converted mana cost' (TEXT A) to 'mana value' (TEXT B). As per the instructions, this is a templating update and does not改变 (a
Heretic's Punishment	SAME	The functional mechanics are identical. Both texts require paying {3}{R}, choosing a target (creature/player vs. permanent/player), milling three cards, and dealing damage equal to the highest mana/CM
Honorable Passage	SAME	The only difference between the texts is the target specification: TEXT A says 'target creature or player' while TEXT B says 'any target'. In Magic: The Gathering, 'any target' is functionally defined
Hot Fix	SAME	The only difference is the omission of the word 'your' before 'library' in the final clause of TEXT B. In Magic: The Gathering rules, when a player is instructed to shuffle a library without a possess
Howltooth Hollow	SAME	The functional differences between the two texts are purely cosmetic or related to templating updates that do not alter the game mechanics. Specifically: 1) The addition of 'in a random order' in TEXT
I Call on the Ancient Magics	SAME	The functional mechanics of the card are identical in both texts. The differences are purely stylistic and grammatical: TEXT B uses the modern gender-neutral pronoun 'their' instead of 'his or her', '
Ice Cauldron	SAME	The functional mechanics of both texts are identical. Both require the first ability to be activated only when there are no charge counters. Both allow exiling a nonland card from hand and casting it,
Illusionary Mask	SAME	The two texts are functionally identical. The only difference is the phrasing of the timing restriction: TEXT A says 'Activate this ability only any time you could cast a sorcery' while TEXT B says 'S
Howl of the Horde	SAME	The functional mechanics of both texts are identical. Both trigger on casting an instant or sorcery, both allow choosing new targets for the copy, and both have a Raid condition that adds an extra if-
Illusory Gains	SAME	Both texts establish the same core functionality: the Aura grants control of the enchanted creature to you, and it has a triggered ability that moves the Aura to a new creature whenever an opponent's 
I'm Rubber, You're Glue	SAME	Both texts describe the same two functional abilities: 1) A static condition requiring the player to speak in rhymes, with a penalty (sacrifice) for failing to do so. 2) An activated ability that re-r
Illusionist's Gambit	SAME	The only difference between the two texts is the phrasing 'a planeswalker you control' (Text A) versus 'planeswalkers you control' (Text B). In the context of the rule 'They can't attack you or [X]', 
Immersturm	SAME	The functional difference between 'target creature or player' (Text A) and 'any target' (Text B) is irrelevant because the card text explicitly restricts the damage to a 'target creature or player' in
Infernal Spawn of Infernal Spawn of Evil	SAME	Both texts describe the exact same triggered ability with identical conditions and outcomes. The differences are purely stylistic and grammatical: Text A uses a conditional structure (
Infernal Spawn of Evil	SAME	The functional difference between 'target opponent' in TEXT A and 'target opponent or planeswalker' in TEXT B is due to the evolution of game rules (the introduction of planeswalkers as valid damage/咒
Infernal Genesis	SAME	The functional mechanics are identical. 'Mills a card' is the current terminology for 'puts the top card of his or her library into his or her graveyard'. 'Mana value' is the current term for 'mana' (
Infinite Reflection	SAME	The two texts describe identical game mechanics. The differences are purely cosmetic or stylistic: 'Infinite Reflection' vs 'this Aura' (referring to the same object), 'enters the battlefield attached
Ink-Treader Nephilim	SAME	The phrase 'if Ink-Treader Nephilim is the only target of that spell' in TEXT A is functionally identical to 'if that spell targets only this creature' in TEXT B. Both conditions require the spell to:
Introductions Are in Order	SAME	The two texts describe the exact same game mechanics. Both offer a choice between two options: (1) searching the library for a creature, revealing it, putting it in hand, and shuffling; or (2) putting
Invoke Prejudice	SAME	The two texts describe identical game mechanics. The only differences are terminological updates mandated by the Magic: The Gathering rules changes: 'converted mana cost' in TEXT A has been updated to
Invasion Plans	SAME	The only difference is the replacement of the word 'turn' with 'combat'. In Magic: The Gathering rules, the phrase 'each turn' in the context of blocking is functionally equivalent to 'each combat' (i
Isle of Vesuva	SAME	The functional difference between 'Whenever you roll {C}' and 'Whenever chaos ensues' is purely terminological. In Magic: The Gathering, 'chaos ensues' is the defined game term for the event of a die-
Isperia the Inscrutable	SAME	The functional mechanics of the card are identical in both texts. The differences are purely cosmetic or due to templating updates: 'name a card' vs 'choose a card name', 'his or her' vs 'their', and'
Jester's Sombrero	SAME	Both texts describe the exact same functional effect: paying {2}, tapping, and sacrificing the artifact to look at a target player's sideboard and remove three cards from the game for the rest of the 
Jalum Grifter	SAME	Both texts describe the exact same functional sequence: The player pays the cost and taps the card, selects two lands and the Grifter, shuffles/mixes them face down, the opponent chooses one, and the 
Izzet Steam Maze	SAME	The difference between 'Whenever you roll {C}' and 'Whenever chaos ensues' is purely terminological. In Magic: The Gathering, 'chaos ensues' is the official Oracle wording for the effect of rolling a 
Jeleva, Nephalia's Scourge	SAME	The two texts describe identical game mechanics. The differences are purely cosmetic or templating updates: 'enters the battlefield' vs 'enters', 'his or her' vs 'their', and the addition of the word'
Jeweled Bird	SAME	The functional mechanics of the card are identical in both texts. TEXT A uses the phrase 'Put Jeweled Bird into the ante' while TEXT B uses the templated phrase 'Ante this artifact'. In the context of
Jetting Glasskite	SAME	The only difference between the two texts is the phrasing 'Jetting Glasskite' (TEXT A) versus 'this creature' (TEXT B). In the context of the card's own text, these refer to the exact same object. The
Just Desserts	SAME	Both texts define the damage amount as the mathematical constant pi (π). TEXT A explicitly spells out 'p' and defines it in parentheses as the ratio of a circle's circumference to its diameter, while 
Kaboom!	DIFFERENT	The scope of targets has changed. TEXT A specifies 'target players', while TEXT B specifies 'target players or planeswalkers'. This allows the card to deal damage to planeswalkers in the current rules
Juxtapose	SAME	The text in TEXT A uses 'converted mana cost' and 'highest', while TEXT B uses 'mana value' and 'greatest'. These are purely terminological updates (errata) where 'mana value' replaced 'converted mana
Kadena, Slinking Sorcerer	SAME	The functional difference between 'face-down creature enters the battlefield under your control' (Text A) and 'face-down creature you control enters' (Text B) is non-existent. Both phrases define the 
Keeper of the Lens	SAME	Both texts grant the exact same ability: the player may look at face-down creatures they do not control. The parenthetical in TEXT A (
Karplusan Minotaur	SAME	The functional difference between 'target creature or player' (Text A) and 'any target' (Text B) is purely a result of the rules update that expanded the definition of 'target' to include planeswalks.
Kill-Suit Cultist	SAME	The functional difference between 'attacks each turn if able' and 'attacks each combat if able' is negligible in this context because the card is a creature that only attacks during the combat phase. 
Keldon Twilight	SAME	The only difference between the two texts is the explicit addition of 'of their choice' in TEXT B. In Magic: The Gathering rules, whenever a player is required to sacrifice a creature, they always get
Knight of the Hokey Pokey	SAME	Both texts describe the exact same triggered ability with identical costs ({1}{W} and the specific action) and identical effects (preventing all damage from a single chosen source to the creature). In
Kilnspire District	DIFFERENT	The two texts describe fundamentally different triggers and targets. TEXT A triggers on 'rolling {K}' (a specific die result) and targets 'creature or player'. TEXT B triggers on 'chaos ensues' (a new
Vraska, Relic Seeker	SAME	The two texts describe identical game effects. The only differences are minor templating updates regarding the Treasure token description (TEXT B explicitly defines the Treasure token's rules text in-
Knowledge Pool	SAME	The functional mechanics of the card are identical in both texts. Both versions require each player to exile the top three cards of their library upon entry. Both versions trigger when a player casts,
Kindly Cognician	SAME	The only difference between the two texts is the formatting of the mana cost ('1' vs '{1}'). In Magic: The Gathering, this is a templating convention where curly braces denote a generic mana cost. The
Knowledge Vault	SAME	The two texts describe identical game mechanics. The differences are purely cosmetic or templating updates: 'Knowledge Vault' vs 'this artifact' (standard Oracle templating), 'If you do' (standard phr
Lairwatch Giant	SAME	The phrase 'can block an additional creature' in TEXT A is functionally identical to 'can block an additional creature each combat' in TEXT B. In Magic: The Gathering rules, a creature's ability to 'X
Ladies' Knight	SAME	The core function of the ability is identical in both texts: it reduces the cost of spells by {1} for players wearing women's clothing. The change from 'play' to 'cast' is a templating update (pre- vs
Land's Edge	DIFFERENT	The target scope has changed. TEXT A specifies 'target player', while TEXT B specifies 'target player or planeswalker'. This is a functional change in the card's ability to affect game objects.
Lammastide Weave	SAME	The functional mechanics are identical. 'Name a card' is equivalent to 'Choose a card name'. 'Target player puts the top card of his or her library into his or her graveyard' is the pre-errata wording
Land Aid '04	SAME	The two texts describe identical game mechanics. The differences are purely cosmetic or stylistic: 'into play' vs 'onto the battlefield' (pre- and post-errata terminology for the same zone), 'put that
Landfill	SAME	The functional differences between the two texts are purely terminological and do not alter the game mechanics. 'Remove from play' (Text A) is the pre-errata term for 'Exile' (Text B). 'Return to play
Laughing Hyena	SAME	Both texts describe the exact same triggered ability: an opponent laughing triggers a choice to say 'Gotcha', which in turn causes the card to return from the graveyard to the hand. The differences in
Lens of Clarity	SAME	Both texts grant the exact same ability: the player may look at the top card of their library and at face-down creatures they do not control. The only difference is the phrasing of the timing clause (
Lazav, Dimir Mastermind	SAME	The two texts describe identical game mechanics. The differences are purely cosmetic and fall under the ignored categories: 'Lazav, Dimir Mastermind' vs 'Lazav' (name abbreviation), 'become a copy' vs
Leech Bonder	SAME	The functional difference between 'another target creature' (Text A) and 'a second target creature' (Text B) is purely templating. In Magic: The Gathering rules, both phrases require the two targets (
Lavabrink Venturer	SAME	The text in TEXT A uses the older term 'converted mana cost' while TEXT B uses the current term 'mana value'. As per the instructions, this is a terminology update and not a functional change. The '0'
Letter Bomb	SAME	The two texts describe identical game mechanics. The differences are purely cosmetic and stem from the standardization of Magic: The Gathering rules text over time (e.g., 'comes into play' vs. 'enters
Lethe Lake	SAME	The functional mechanics are identical. 'Put the top ten cards of your library into your graveyard' is the definition of 'mill ten cards'. 'Whenever you roll {C}' is the specific trigger condition for
Liar's Pendulum	SAME	The only difference between the two texts is the substitution of the word 'Name' with 'Choose' in the first sentence. In Magic: The Gathering rules, 'Name a card' and 'Choose a card name' are function
Library of Lat-Nam	SAME	Both texts describe the exact same game mechanics: an opponent chooses between two options. Option 1 is drawing three cards at the start of the next turn's upkeep. Option 2 is searching the library, a
Lexivore	SAME	The functional scope of the ability is identical in both texts. Both trigger on dealing damage to a player. Both destroy a target card/permanent (the change from 'card in play' to 'permanent' is a non
Lieutenants of the Guard	SAME	The functional mechanics of the card are identical in both texts. The only differences are templating updates (e.g., 'enters the battlefield' vs 'enters', 'put a token onto the battlefield' vs 'create
Liege of the Hollows	SAME	The functional mechanics are identical. Both texts trigger on the creature dying, allow each player to pay any amount of mana, and result in each player creating/putting onto the battlefield a number 
Lightning Storm	SAME	The only difference between the two texts is the target restriction: TEXT A specifies 'target creature or player', while TEXT B specifies 'any target'. In Magic: The Gathering, the term 'any target' (
Linessa, Zephyr Mage	SAME	The only difference between the texts is the terminology change from 'converted mana cost' (TEXT A) to 'mana value' (TEXT B). As per the instructions, this is a templating update that does not alter a
Limited Resources	SAME	The only difference between the two texts is the replacement of the phrase 'he or she' with 'they'. This is a change in pronoun templating to be gender-neutral, which is explicitly listed as an ignore
Look at Me, I'm the DCI	SAME	Both texts describe the exact same functional effect: banning a non-basic land card for the duration of the match. The specific wording differences (e.g., 'removes from the game' vs 'removed from the'
Look at Me, I'm R&D	SAME	The functional behavior is identical. Both texts require choosing two numbers where the second is one higher or lower than the first. Both texts apply a replacement effect that changes all instances (
Loose Lips	SAME	The functional outcome of both texts is identical. In TEXT A, the player draws two cards *unless* the opponent says the sentence (meaning the opponent must say it to prevent the draw). In TEXT B, the 
Man of Measure	SAME	The two texts describe identical game mechanics. The only difference is the order of the two effects granted when you are shorter than an opponent ('first strike and gets +0/+1' vs 'gets +0/+1 and has
Magus of the Arena	SAME	The only difference between the two texts is the change from 'he or she' to 'they' in the phrase 'an opponent's choice he or she controls' versus 'an opponent's choice they control'. As per the rules,
Lost Legacy	SAME	The two texts describe identical game mechanics. The differences are purely stylistic or due to templating updates (e.g., 'Name' vs 'Choose', 'his or her' vs 'their', 'shuffles his or her library' vs'
Mana Flair	SAME	Both texts describe the exact same game mechanic: generating red mana based on the count of nonland permanents created by a specific artist. The difference between 'permanent by the artist' and 'non-1
Marath, Will of the Wild	SAME	The only difference is the change from 'target creature or player' in TEXT A to 'any target' in TEXT B. As per the instructions, this is a templating update (Oracle text) that does not change the game
Martyr's Cause	SAME	The only difference is the target definition: TEXT A uses 'target creature or player' while TEXT B uses 'any target'. Under current Magic: The Gathering rules, 'any target' is functionally equivalent,
May Civilization Collapse	SAME	The functional mechanics of the card are identical in both texts. The only differences are the addition of the phrase 'of their choice' in TEXT B, which clarifies the player's agency in selecting the 
Master of the Veil	SAME	The functional difference between 'target creature with morph' and 'target creature with a morph ability' is negligible in this context. Both texts require the target to possess the morph ability to a
Martyrdom	DIFFERENT	The functional scope of the ability changed. TEXT A specifies that the redirection applies to damage dealt to a 'target creature or player'. TEXT B expands this to include 'planeswalker' ('targeted to
Mary O'Kill	SAME	The only difference between the two texts is the mana cost notation: TEXT A uses '{1}{B} or {R}' while TEXT B uses '{1}{B/R}'. In Magic: The Gathering, these notations represent the exact same cost (1
Merseine	DIFFERENT	The activation condition for the ability to remove a net counter has changed. TEXT A allows 'Any player' to activate the ability (provided they control the enchanted creature), whereas TEXT B restrict
Melee	SAME	The two texts describe identical game mechanics. The only differences are minor phrasing variations ('during your turn and only during combat' vs 'during combat on your turn') which do not alter the *
Meddling Kids	SAME	The functional difference between 'Nonland cards' (Text A) and 'Spells' (Text B) is negligible in this context. 'Spells' are nonland cards on the stack. Since the effect prevents them from being 'cast
Mindblaze	SAME	The two texts describe the exact same game mechanics. The differences are purely stylistic and grammatical (e.g., 'Name' vs 'Choose', 'his or her' vs 'their', 'contains exactly the chosen number of [a
Mine, Mine, Mine!	SAME	The functional mechanics described in both texts are identical. Both texts establish the same four effects: (1) moving libraries to hands upon entry, (2) removing discard phase penalties and loss-of-d
Mirror March	SAME	The phrase 'under your control' in TEXT A and 'you control' in TEXT B are functionally identical in this context. Both specify that the trigger condition applies only to creatures entering the player'
Mirror Mirror	SAME	The functional components of both texts are identical: the card enters tapped, the activation cost is {7}, {T}, Sacrifice, the trigger is at the end of turn (next end step), the target is a player, it
Mirrorwing Dragon	SAME	The functional mechanics of the ability are identical in both texts. The change from 'Mirrorwing Dragon' to 'this creature' is a standard templating update for Oracle text and does not alter the game.
Miss Demeanor	SAME	The functional difference between 'During each other player's turn' (Text A) and 'At the beginning of each other player's upkeep' (Text B) is resolved by the specific trigger condition. In Magic rules
Mishra's War Machine	SAME	Both texts describe the exact same game state and sequence of events. The difference is purely in the conditional phrasing of the upkeep trigger. Text A uses a 'unless' clause that results in the cost
Mnemonic Betrayal	SAME	The two texts describe identical game mechanics. The differences are purely stylistic and templating updates: 'Exile all cards from all opponents' graveyards' (Text A) is functionally equivalent to 'X
Mizzium Transreliquat	SAME	The functional difference between 'gains this ability' and 'except it has this ability' is purely templating. In both cases, the second ability is added to the card's permanent text box, allowing it (
Moniker Mage	SAME	The functional difference between 'can't be the target of spells or abilities' (Text A) and 'gains shroud' (Text B) is non-existent. In Magic: The Gathering rules, 'shroud' is defined as 'This object'
Mouth to Mouth	SAME	Both texts describe the exact same game mechanic: a contest between you and a target opponent, with the winner gaining control of a creature controlled by that opponent. The only difference is the phr
Mother of Goons	SAME	The functional difference between 'put into a graveyard from play' (Text A) and 'dies' (Text B) is non-existent in this context. 'Dies' is the current Oracle terminology defined as 'is put into a from
Murderous Spoils	SAME	The only difference between the two texts is the grammatical agreement of the verb 'was' (TEXT A) versus 'were' (TEXT B) regarding the Equipment. In Magic: The Gathering rules, 'Equipment' is a card *
Muse Vessel	SAME	The two texts describe identical game mechanics. The differences are purely cosmetic or templating updates: 'his or her' vs 'their' (standardized pronouns), 'any time you could cast a sorcery' vs 'as'
Mystic Barrier	SAME	The functional difference between 'seated nearest him or her' (TEXT A) and 'nearest opponent' (TEXT B) is purely semantic in the context of Magic: The Gathering rules. In a multiplayer game, the 'opne
My First Tome	SAME	The two texts describe identical game mechanics. The only differences are the replacement of 'your opponent' with 'they' (a standard pronoun update) and the phrasing 'draw a card' versus 'you draw a',
Name Dropping	SAME	Both texts describe the exact same triggered ability: an opponent saying a word from a card name in your graveyard allows you to say 
Naar Isle	DIFFERENT	The trigger condition and target scope have changed. TEXT A triggers on 'rolling {C}' (a specific die roll mechanic) and targets a 'player'. TEXT B triggers on 'chaos ensues' (a broader keyworded game
Nacatl War-Pride	SAME	The two texts describe identical game mechanics. The differences are purely cosmetic or templating updates: 'put... onto the battlefield' vs 'create', 'Nacatl War-Pride' vs 'it' (referring to the card
Nafs Asp	SAME	The two texts describe identical game mechanics. The differences are purely stylistic and grammatical (e.g., 'Nafs Asp' vs 'this creature', 'his or her' vs 'their', 'that player' vs 'that player'). No
Nature Demands an Offering	SAME	The only difference between the two texts is the phrase 'shuffles his or her library' in TEXT A versus 'shuffles' in TEXT B. In Magic: The Gathering rules, the verb 'shuffle' applied to a player or a 
Naya Soulbeast	SAME	The two texts describe identical game mechanics. The differences are purely terminological updates mandated by the Magic: The Gathering rules changes: 'converted mana cost' (CMC) in Text A is the pre-
Nature Shields Its Own	SAME	The only difference between the two texts is the use of 'put a ... token onto the battlefield' (TEXT A) versus 'create a ... token' (TEXT B). As per the instructions, this is a templating change that,
Nebuchadnezzar	SAME	The two texts describe identical game mechanics. The differences are purely cosmetic or terminological updates consistent with Magic: The Gathering's Oracle text evolution: 'Name a card' vs 'Choose a'
Necro-Impotence	SAME	The only difference between the texts is the timing of when the exiled card is returned to the hand: TEXT A says 'at end of turn' while TEXT B says 'at the beginning of the next end step'. In Magic: T
Norritt	SAME	The two texts describe identical game mechanics. The only differences are minor phrasing variations regarding the timing of the destruction trigger ('If it doesn't, destroy it at the beginning of the'
Nettling Imp	SAME	The two texts describe identical game mechanics. The only differences are minor phrasing variations (e.g., 'If it doesn't, destroy it at the beginning of the next end step' vs. 'Destroy it at the...if
Norn's Annex	SAME	The only difference is the notation for the mana cost ({PW} vs {W/P}), which the prompt explicitly instructs to ignore as a templating/abbreviation difference. The functional effect (creatures cannot攻
Nesting Grounds	SAME	The functional differences between the two texts are purely cosmetic or terminological updates consistent with Magic: The Gathering's rules evolution. Specifically: 1) '{1}' in TEXT A refers to color/
Noxious Vapors	SAME	The only difference between the two texts is the change from 'his or her' to 'their', which is a grammatical update to gender-neutral language. The game mechanics, including the number of cards chosen
Null Chamber	SAME	The functional scope of the restriction is identical in both texts. TEXT A states 'The named cards can't be played,' which in Magic: The Gathering rules terminology covers both casting spells and the 
Number Crunch	SAME	The functional mechanics of both texts are identical. Both require an opponent to say a number to trigger the ability, allow the player to say 'Gotcha' (ignoring the exclamation mark difference), and,
Nyx	SAME	The only difference between the texts is the omission of the word 'under your control' in TEXT A's first ability. In Magic: The Gathering rules, the phrase 'Whenever an enchantment enters the battle'n
